"200","2018-06-18","Parow",,"South Africa","allrisk","powered monitor speaker
","ufc133210811",,"5200",,,"CPAROW4401"
"201","2018-06-18","Parow",,"South Africa","allrisk","Unpowered speaker Warfendale
","wp088601baf0688",,"2500",,,"CPAROW4401"
"202","2018-06-18","Parow",,"South Africa","allrisk","samsung 51 plasma TV
","lhf039nf402196",,"8652",,,"CPAROW4401"
"203","2018-06-18","Parow",,"South Africa","allrisk","scientific altanta
","750000000",,"14641",,,"CPAROW4401"
"204","2018-06-18","Parow",,"South Africa","allrisk","ups
","as1426123191",,"7321",,,"CPAROW4401"
"205","2018-06-18","Parow",,"South Africa","allrisk","ups
","as1426123190",,"7321",,,"CPAROW4401"
"206","2018-06-18","Parow",,"South Africa","allrisk","ups
","as1211210907",,"7321",,,"CPAROW4401"
"207","2018-06-18","Parow",,"South Africa","allrisk","HP RP 5800 Desktop PC
","czc4200y7l",,"32100",,,"CPAROW4401"
"208","2018-06-18","Parow",,"South Africa","allrisk","HP RP 5800 Desktop PC
","czc4515frp",,"32100",,,"CPAROW4401"
"209","2018-06-18","Parow",,"South Africa","allrisk","HP Compaq Desktop PC
","czc8310523",,"12000",,,"CPAROW4401"
"210","2018-06-18","Parow",,"South Africa","allrisk","HP 20 In Monitor
","6cm6080bmt",,"2200",,,"CPAROW4401"
"211","2018-06-18","Parow",,"South Africa","allrisk","HP 20 In Monitor
","cnc5440tqb",,"2200",,,"CPAROW4401"
"212","2018-06-18","Parow",,"South Africa","allrisk","Elo Monitor touchscreen
","e08c037820",,"3000",,,"CPAROW4401"
"213","2018-06-18","Parow",,"South Africa","allrisk","remote booster
","6395901",,"733",,,"CPAROW4401"
"214","2018-06-18","Parow",,"South Africa","allrisk","video amp
","hanb041202qx",,"1464",,,"CPAROW4401"
"215","2018-06-18","Parow",,"South Africa","allrisk","samsung 15 inch LCD
","mj17hmeyb14641n",,"2197",,,"CPAROW4401"
"216","2018-06-18","Parow",,"South Africa","allrisk","dvm switch
",,,"1464",,,"CPAROW4401"
"218","2018-07-03","Kensington","Erf no 22242","South Africa","allrisk","All Sound & visual equipment.  Projector.
Kitchen equipment and appliances, geyser
ADT Alarm system including Outside wall beam
",,"2000000.00","100000.00",,,"CKENSI4501"
"219","2018-07-06","Homevale","16033","South Africa","bldg","Brick building with corocated iron roof",,"1800000","102125",,,"CHOMEV3001"
"220","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Lenovo Laptop		8000
Toshiba Satellite L300 Laptop		1500
Optoma DLP Projector - DAEXZGU		5800
Dell 1210S DLP Projector		4999
Acer DVS0008 DLP Projector		5000
Microlab M-300BT Speakers		650
LG E2242C - BN Screen		1750
Samsung B1930N LS19PUYKF/XA		950
",,,"28649",,,"CSILVE2601"
"221","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","IT Equipment, cables, monitors, etc.",,,"5650",,,"CSILVE2601"
"222","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","allrisk","Sound Equipment:
4 x Speakers (incl 2x JBL and 2 montors) 10,000
1 x Soundcraft 24 channel sound desk  10,000
1 x Berringer 24 channel sound desk 10,000
1 x Berringer Digital equaliser with FBQ 2000
Microphones 12,000
Cables & snake 10,000
Wireless corrotoid microphone sesytem 4000
Other sundries 
",,,"70000",,,"CSILVE2601"
"223","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Perspex Pulpit",,,"8000",,,"CSILVE2601"
"224","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Mothers room equipment, cupboards, equipment",,,"10000",,,"CSILVE2601"
"225","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Vestry equipment, buckets, basins, baptismal and communion equipment, etc.",,,"20000",,,"CSILVE2601"
"226","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Advanced Cradle roll equipment",,,"6000",,,"CSILVE2601"
"227","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Kindergarten equipment & felt set",,,"7000",,,"CSILVE2601"
"228","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Primary equipment and cupboards, tables, etc.",,,"12000",,,"CSILVE2601"
"229","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Junior Sabbath school cupboard, equipment, furniture",,,"12000",,,"CSILVE2601"
"230","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West",,,"10000",,,"CSILVE2601"
"231","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Kitchen - stove, fridge microwave",,,"12000",,,"CSILVE2601"
"232","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Cleaning equipment, vacuum cleaner, etc.",,,"6000",,,"CSILVE2601"
"233","2018-07-08","Silverleaf",,"Silverleaf SDA Church, Helderberg High School, Anandale Road, Somerset West","contents","Church hall - 4 x Dining room chairs, 1 Organ, 1 Piano",,,"50000",,,"CSILVE2601"
"234","2018-07-09","Langkloof",,"Nuweplaas Langkloof Eastern Cape South Africa","bldg/cont","Building, outside buildings, the contents and all risk included",,"3953070","590225",,,"CLANGK3601"
"235","2018-07-10","Silverleaf",,"South Africa","contents","Generator - 12000",,,"12000",,,"CSILVE2601"
"236","2018-07-13","Uitenhage","15415","5 - 7 Milner Street, Uitenhage, Acc No. CUITEN4901","bldg/cont","5 - 7 Milner Street, Uitenhage, Church and dwelling adjacent to church",,"1551000","186611",,,"CUITEN4901"
"237","2018-07-13","Fish Hoek","10353","13 Recreation Road, Fish Hoek, South Africa","bldg/cont",,,"2204682","167074",,,"CFISHH5901"
"238","2018-07-13","Fish Hoek","10353","South Africa","allrisk","PA System Show SA777","SAN 98 9438",,"1610",,,"CFISHH5901"
"239","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Tedelex Cassette Stereo recorder","Y640972",,"887",,,"CFISHH5901"
"240","2018-07-13","Fish Hoek","10353","South Africa","allrisk","2 x No name - Speakers (Hi-Fi)",,,"967",,,"CFISHH5901"
"241","2018-07-13","Fish Hoek","10353","South Africa","allrisk","2 x Tempest Speakers (Hi-Fi)",,,"967",,,"CFISHH5901"
"242","2018-07-13","Fish Hoek","10353","South Africa","allrisk","2 x Wharfdale Pro Speakers (Titan)","12036109 - 12036141",,"7248",,,"CFISHH5901"
"243","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Behringer Eororack Mixer","N0310855159 DATE CODE 0403",,"4831",,,"CFISHH5901"
"244","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Behringer Headphones",,,"483",,,"CFISHH5901"
"245","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Amp","A2GSH1185",,"7248",,,"CFISHH5901"
"246","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Pioneer DV300 DVD Player","GFKD014520RB",,"1048",,,"CFISHH5901"
"247","2018-07-13","Fish Hoek","10353","South Africa","allrisk","3 x Wharfdale Pro Microphones + 3 other Microphones",,,"3000",,,"CFISHH5901"
"248","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Wireless Microphone System - Samson Concert 88 ",,,"4500",,,"CFISHH5901"
"249","2018-07-13","Fish Hoek","10353","South Africa","allrisk","BENQ MP610 Data Projector","PD9C500646TVO H",,"16105",,,"CFISHH5901"
"250","2018-07-13","Fish Hoek","10353","South Africa","allrisk","LG BX327 XGA 3D Data Projector","8808992827764",,"8053",,,"CFISHH5901"
"251","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Cables & Jacks etc",,,"8053",,,"CFISHH5901"
"252","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Karaoke",,,"1610",,,"CFISHH5901"
"253","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Screen (overhead)",,,"2417",,,"CFISHH5901"
"254","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Screen (portable)",,,"1610",,,"CFISHH5901"
"255","2018-07-13","Fish Hoek","10353","South Africa","allrisk","4 x Notice boards & white boards",,,"1610",,,"CFISHH5901"
"256","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Telefunken TV monitor (wall mounted)",,,"2799",,,"CFISHH5901"
"257","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Sony Handycam","s0117400615",,"1700",,,"CFISHH5901"
"258","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Wap Vacuum Cleaner",,,"1600",,,"CFISHH5901"
"259","2018-07-13","Fish Hoek","10353","South Africa","allrisk","DSTV decoder & satellite dish",,,"800",,,"CFISHH5901"
"260","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Organ",,,"12500",,,"CFISHH5901"
"261","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Piano",,,"42000",,,"CFISHH5901"
"262","2018-07-13","Fish Hoek","10353","South Africa","allrisk","4 x Portable fans",,,"2000",,,"CFISHH5901"
"263","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Flat screen monitor",,,"1500",,,"CFISHH5901"
"264","2018-07-13","Fish Hoek","10353","South Africa","allrisk","Desktop PC - CPU",,,"6000",,,"CFISHH5901"
"265","2018-07-19","Ilitha Park",,"1 Hlungulu Street, iLitha Park, Khayelitsha, 7784","allrisk","Church building, Furniture, Sound System",,"2000","100000",,,"CILITH1801"
"266","2018-07-19","Ilitha Park",,"South Africa","allrisk",,,"1000000","100000",,,"CILITH1801"
"267","2018-09-05","Rhini","01009-000003936-0000","South Africa","allrisk","16 Wood Street; Grahamstown ; Eastern Cape; South Africa; 6139",,"668000",,,,"CRHINI201"
"268","2018-09-13","All Nations Campus",,"Helderberg College, Annandale Road, Somerset West, Cape Town South Africa","allrisk",,"1C7NDL2",,"4999",,,"CALLNA2601"
"272","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - JBL Eon618S sub speaker",,,"14499",,,"CHELDE2601"
"273","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - JBL Eon618S sub speaker",,,"14499",,,"CHELDE2601"
"274","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Security straps for subs",,,"1952",,,"CHELDE2601"
"275","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Crown Xli 3500 amplifier","11010143636",,"16642",,,"CHELDE2601"
"276","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Crown Xli 3500 amplifier","11010005589",,"16642",,,"CHELDE2601"
"277","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - DBX Venue 360 speaker management system",,,"16525",,,"CHELDE2601"
"278","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Shure SM58 microphones x 6",,,"11400",,,"CHELDE2601"
"279","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Shure PG81 microphones x 2",,,"3900",,,"CHELDE2601"
"280","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Shure SM57 microphones x 3",,,"5559",,,"CHELDE2601"
"281","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - 25 XLR microphone cables and 8 instrument cables",,,"5900",,,"CHELDE2601"
"282","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - Avolites Titan One DMX dongle",,,"4100",,,"CHELDE2601"
"283","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - DMX Opto Splitter",,,"6321",,,"CHELDE2601"
"284","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Instruments - Korg Kross 2 88 key keyboard","002104",,"13300",,,"CHELDE2601"
"285","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Instrument - Korg carry bag",,,"1587",,,"CHELDE2601"
"286","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Instrument - Korg damper pedal",,,"997",,,"CHELDE2601"
"287","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Instrument - Korg Nanokontrol 2",,,"776",,,"CHELDE2601"
"288","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Instrument - Korg Nanopad 2",,,"776",,,"CHELDE2601"
"289","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Instrument - Focusrite Scarlet 212","V468018347459",,"2468",,,"CHELDE2601"
"290","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - DBX passive DI box","12001829312",,"1689",,,"CHELDE2601"
"291","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - DBX passive DI box","12001829310",,"1689",,,"CHELDE2601"
"292","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - DBX passive DI box","12001829311",,"1689",,,"CHELDE2601"
"293","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - DBX passive DI box","12001829309",,"1689",,,"CHELDE2601"
"294","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - DBX active 4 channel DI Box","11065501921",,"2167",,,"CHELDE2601"
"295","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Shure BLX 14E Bodypack, transmitter and Shure MX153T earset","3RF0849987",,"7775",,,"CHELDE2601"
"296","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Soundcraft mini stagebox MSB32R 32 channel 16 out",,,"32000",,,"CHELDE2601"
"297","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Wharfdale Titan 12D active monitor speaker","WP073001BBI0237",,"3349",,,"CHELDE2601"
"298","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Wharfdale Titan 12D active monitor speaker","WP073001BCI0468",,"3349",,,"CHELDE2601"
"299","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Wharfdale Titan 12D active monitor speaker","WP073001BFI0041",,"3349",,,"CHELDE2601"
"300","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Wharfdale Titan 8Mkii Active monitor speaker","WP064901BEI0043",,"3159",,,"CHELDE2601"
"301","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Wharfdale Titan 8Mkii Active monitor speaker","WP064901BEI0052",,"3159",,,"CHELDE2601"
"302","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Installation cabling",,,"6320",,,"CHELDE2601"
"303","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Installation labour/commissioning/tuning",,,"16523",,,"CHELDE2601"
"304","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - 2 breakout stageboxes + installation",,,"17000",,,"CHELDE2601"
"305","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - Lockable flight case for sound desk",,,"6008",,,"CHELDE2601"
"306","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Computers - AV desktop computer",,,"9623",,,"CHELDE2601"
"307","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Computers - Sound desktop",,,"13594",,,"CHELDE2601"
"308","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - 2x mounting racks for amps, stagebox and speaker management",,,"3450",,,"CHELDE2601"
"1184","2020-07-16","Helderberg",,"27 Annendale Road, Helderberg College Church","allrisk","Audio-Technica AT875R Line/Gradient Shotgun Condenser Microphone",,,"3408",,,"CHELDE2601"
"1185","2020-07-20","Uitenhage","15415","South Africa","allrisk","5 - 7 Milnerstreet, Uitenhage, EC",,"1951000","187531",,,"CUITEN4901"
"310","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","allrisk","Computers - iPad for sound guy",,,"3999",,,"CHELDE2601"
"311","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Computers - projector for rear screen Vivitek WXGA 5000lm","WDW8327460209",,"12386",,,"CHELDE2601"
"312","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Computers - 2x PC safes",,,"2200",,,"CHELDE2601"
"313","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Sound - 1x Shure MX412 Lectern Microphone",,,"5000",,,"CHELDE2601"
"314","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - Grandview 2.4m screen x 2",,,"12000",,,"CHELDE2601"
"315","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - 8U Metal rack",,,"2000",,,"CHELDE2601"
"316","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - Trussing square - aluminum bar supports 5m",,,"30000",,,"CHELDE2601"
"317","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - JB Systems Par 64 fixtures + Globe",,,"3000",,,"CHELDE2601"
"318","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - JB Systems PAR64 LED Par Can (Black)(3 Watt led)",,,"10000",,,"CHELDE2601"
"319","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - Longman F4UP 45Deg RGBW LED can",,,"10000",,,"CHELDE2601"
"320","2018-10-08","Helderberg",,"27 Annandale Rd, Helderberg College, Somerset West, 7130, South Africa","contents","Lighting - Installation of lighting system",,,"35000",,,"CHELDE2601"
"321","2018-10-28","Willowmore","710134","South Africa","bldg","Willowmore Church",,"3000000",,,,"CWILLO3601"
"335","2018-10-28","Willowmore","710134","South Africa","allrisk","Otto Bach Piano",,,"13000",,,"CWILLO3601"
"323","2018-10-28","Willowmore","710134","South Africa","allrisk","Laptop HP 635","18R273-006,00192046296813",,"15000",,,"CWILLO3601"
"324","2018-10-28","Willowmore","710134","South Africa","allrisk","BYD:Sign DVD MPEG4","DVX500AC161210E02276",,"500",,,"CWILLO3601"
"325","2018-10-28","Willowmore","710134","South Africa","allrisk","Screen",,,"12000",,,"CWILLO3601"
"326","2018-10-28","Willowmore","710134","South Africa","allrisk","TV Tedelex","XEC20091",,"2500",,,"CWILLO3601"
"327","2018-10-28","Willowmore","710134","South Africa","allrisk","Cable",,,"7600",,,"CWILLO3601"
"328","2018-10-28","Willowmore","710134","South Africa","allrisk","Lapel Microphone/JTSUHF PT-900B","C680718R2T3-006",,"2700",,,"CWILLO3601"
"329","2018-10-28","Willowmore","710134","South Africa","allrisk","2 x Microwaves National & Sanyo","C01000",,"3000",,,"CWILLO3601"
"330","2018-10-28","Willowmore","710134","South Africa","allrisk","Rexton VCA14 Video Spliter","D6F3E1D",,"1500",,,"CWILLO3601"
"331","2018-10-28","Willowmore","710134","South Africa","allrisk","Mikes X 2 Slure","JTSUHF PT-900BC",,"6000",,,"CWILLO3601"
"332","2018-10-28","Willowmore","710134","South Africa","allrisk","Speakers x 2 Dixon SDJ-150","060610/060510",,"9000",,,"CWILLO3601"
"333","2018-10-28","Willowmore","710134","South Africa","allrisk","Carpets",,,"21000",,,"CWILLO3601"
"334","2018-10-28","Willowmore","710134","South Africa","allrisk","Organ Yamaha B-12SR","7217",,"20000",,,"CWILLO3601"
"336","2018-10-28","Willowmore","710134","South Africa","allrisk","Gold Star Fans",,,"1000",,,"CWILLO3601"
"337","2018-10-28","Willowmore","710134","South Africa","allrisk","Chairs",,,"5000",,,"CWILLO3601"
"338","2018-10-28","Willowmore","710134","South Africa","allrisk","Curtains",,,"7000",,,"CWILLO3601"
"339","2018-10-28","Willowmore","710134","South Africa","allrisk","Cupboards",,,"3000",,,"CWILLO3601"
"340","2018-10-28","Willowmore",,"South Africa","allrisk","Tables",,,"8000",,,"CWILLO3601"
"341","2018-10-28","Willowmore","710134","South Africa","allrisk","Hymnals",,,"1500",,,"CWILLO3601"
"342","2018-10-28","Willowmore","710134","South Africa","allrisk","Communion Equipment",,,"1600",,,"CWILLO3601"
"343","2018-10-28","Willowmore","710134","South Africa","allrisk","Urn",,,"900",,,"CWILLO3601"
"344","2018-10-28","Willowmore","710134","South Africa","allrisk","Acer Monitor","ETL540903761901EB63700",,"1600",,,"CWILLO3601"
"345","2018-10-28","Willowmore","710134","South Africa","allrisk","Samsung Monitor","G05ZHYCF808233F",,"1500",,,"CWILLO3601"
"346","2018-10-28","Willowmore","710134","South Africa","allrisk","TV Telefunken 55 Inch",,,"7000",,,"CWILLO3601"
"347","2018-10-28","Willowmore","710134","South Africa","allrisk","Stove Defy Five Zero One","AA06230129",,"4000",,,"CWILLO3601"
"348","2018-10-28","Willowmore","710134","South Africa","allrisk","Kelvinator Fridge 240 Model RA224","3095",,"4000",,,"CWILLO3601"
"349","2018-10-28","Willowmore","710134","South Africa","allrisk","Salton Hot Tray","A006408",,"800",,,"CWILLO3601"
"350","2018-10-28","Willowmore","710134","South Africa","allrisk","Salton Hot Tray","A 3008054",,"800",,,"CWILLO3601"
"351","2018-10-28","Willowmore","710134","South Africa","allrisk","Accent Urn",,,"800",,,"CWILLO3601"
"352","2018-10-28","Willowmore","710134","South Africa","allrisk","Whirlpool Freezer","330723141457",,"10000",,,"CWILLO3601"
"353","2018-10-28","Willowmore","710134","South Africa","allrisk","Kettle Melloware",,,"200",,,"CWILLO3601"
"354","2019-01-31","Elsies River","11683","55 27th Avenue Elsies River","bldg",,,"5500000",,,,"CELSIE4201"
"355","2019-01-31","Elsies River",,"South Africa","contents","36 Church benches ",,,"136800",,,"CELSIE4201"
"356","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","1x Yamaha Organ Electone","Mod E-3 Ser 2637",,"25000",,,"CELSIE4201"
"357","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","1 Piano: Kemble",,,"8000",,,"CELSIE4201"
"358","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Piano Chairs @ R200 each ",,,"400",,,"CELSIE4201"
"359","2019-01-31","Elsies River",,"55 27th Avenue Elsies Rivers","contents","1x Pulpit",,,"900",,,"CELSIE4201"
"360","2019-01-31","Elsies River",,"South Africa","contents","3x Soft Chairs @ R350 each ",,,"750",,,"CELSIE4201"
"361","2019-01-31","Elsies River",,"South Africa","contents","4x Tables @  R500 Each ",,,"1500",,,"CELSIE4201"
"362","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","1x Ricoh Copier",,,"5000",,,"CELSIE4201"
"363","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","2x Computers, monitors keyboard and mouse",,,"5000",,,"CELSIE4201"
"364","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","1x 17” Lenovo LCD and bracket",,,"1000",,,"CELSIE4201"
"365","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","19” LG LCD and Bracket",,,"1800",,,"CELSIE4201"
"366","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","5x Children’s Tables @R150 each ",,,"750",,,"CELSIE4201"
"367","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","25 x Small Chairs @ R20 each ",,,"500",,,"CELSIE4201"
"368","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","1 BenQ","Model MT 600",,"14000",,,"CELSIE4201"
"369","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Gas Geazer C/W ","Valiant",,"750",,,"CELSIE4201"
"370","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","4x Speaker Stands @ R200 each ",,,"800",,,"CELSIE4201"
"371","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","2x 2 way speakers @R2,000.00 Each  ",,,"4000",,,"CELSIE4201"
"372","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","2x Celestion SR1 Speakers @R4,000.00 each ",,,"8000",,,"CELSIE4201"
"373","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","12” Monitor Speaker",,,"800",,,"CELSIE4201"
"374","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Celestion Controller",,,"2500",,,"CELSIE4201"
"375","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Ross Amplifier",,,"3000",,,"CELSIE4201"
"376","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Crown Amp Power Base 1",,,"4000",,,"CELSIE4201"
"377","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Carver PM 1.5 Amplifier",,,"4000",,,"CELSIE4201"
"378","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","allrisk","Soundtracks Spirit Folio 16 Ch Desk","Spirit Folio",,"6000",,,"CELSIE4201"
"379","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","2x Sony Condesor Mic @R500 each ",,,"1000",,,"CELSIE4201"
"380","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","allrisk","2x Sennheiser 835 Mics @R1,600.00 Each ",,,"3200",,,"CELSIE4201"
"381","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","4x Sennheiser 845 Mics @R900.00 Each ",,,"3600",,,"CELSIE4201"
"382","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","AKG Wireless Handheld",,,"3000",,,"CELSIE4201"
"383","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","2x AKG Wireless Handheld @ R3,500.00 each ",,,"7000",,,"CELSIE4201"
"384","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Audio Technica Wireless belt pack and headset",,,"2000",,,"CELSIE4201"
"385","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Roland Stereo Graphic Equalizer",,,"35000",,,"CELSIE4201"
"386","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Dual DVD Player",,,"2500",,,"CELSIE4201"
"387","2019-01-31","Elsies River",,"55 27th Avenue Elsies River","contents","Gemini CD Player",,,"600",,,"CELSIE4201"
